id,name,lat,lon,rest_count
109,Sint-Corneliuskerk,51.2603604500,4.1468154700,38
256,Sint-Godelievekerk,50.8427205100,3.2561747530,38
363,Onze-Lieve-Vrouw-ten-Hemelopgenomenkerk,51.0603025800,4.1895060420,38
400,Sint-Bernardusabdij,51.0939766200,4.2261849890,38
529,klooster OLV Fatima,50.8318099800,3.2456851230,38
798,Onze-Lieve-Vrouw-Hemelvaartkerk,51.2563606200,4.0897060360,38
1097,0,51.1955540300,4.0937389130,38
1118,0,51.2625448300,4.1129378830,38
1317,Onze-Lieve-Vrouw van Altijddurende Bijstandkerk,51.0846824300,4.7296660190,38
1332,Sint-Alfonskerk,51.0453107200,4.7239633960,38
1333,0,51.0763142400,4.7313877790,38
1335,Onze-Lieve-Vrouw Koningin van de Vredekerk,51.0582095200,4.7490107350,38
1504,Sint-Lambertuskerk,51.0760978600,4.7294910180,38
1583,Sint-Pauluskerk,51.1941453900,4.0965123890,38
1656,0,51.2351835900,4.1002290640,38
1710,Sint-Annakerk,51.1013478700,4.1930811220,38
1743,Onze-Lieve-Vrouw-en-Sint-Leodegariuskerk,51.0998698300,4.2353640430,38
1781,Sint-Vincentius a Paulokerk,51.0796254700,4.1998360910,38
2180,Sint-Egidiuskerk,51.2182689300,4.1279587520,38
2446,Heilig Hartkerk,51.0729762400,4.7030663960,38
167,Sint-Lambertuskerk,51.0920877500,4.3051759410,37
867,Onze-Lieve-Vrouwkerk,50.9923925300,4.5562038350,37
1122,Sint-Stefaanskerk,51.1036029500,4.2691860130,37
1241,Sint-Eutropiuskerk,50.8438344100,3.2347590230,37
1275,Sint-Audomarus,50.8228482600,3.2272519230,37
1804,De Vleugel,50.8565001300,3.3226467710,37
2197,Mariadorp,50.8303671500,3.2288347680,37
2480,Sint-Salvatorkerk,50.8580200300,3.3128341250,37
37,0,50.8551472600,3.3083939040,36
130,Sint-Pieterskerk,51.1469456200,4.2999673830,36
695,Sint-Augustinuskerk,50.8311957400,3.3129322930,36
1248,Sint-Jozef,50.8498614500,3.3129126600,36
1785,Onze-Lieve-Vrouwekerk,51.1710605600,4.3120435420,36
2203,Heilige Maagd der Armenkerk,50.7621792800,3.1796742850,36
334,Kapel van Onze-Lieve-Vrouw ten Eik,51.1088730000,4.9209824310,35
416,Sint-Pietersbandenkerk,51.0483846600,5.2248817830,35
616,Sint-Brigidakerk,51.0590065800,5.2727986500,35
632,Sint-Bavokerk,51.0870881100,3.6412806120,35
868,Sint-Niklaaskerk,51.0874291500,4.8730449640,35
1347,Sint-Theresiacollege Kapelle-op-den-Bos (STK),51.0069989300,4.3553236480,35
1352,Sint-Martinuskerk,51.0146173600,4.3352048110,35
1372,Sint-Niklaaskerk,51.0132330100,4.3550156660,35
1444,Sint-Carolus Borromeuskerk,51.0876704400,4.8379587230,35
1589,Sint-Gerardus Majellakerk,50.9984977400,4.1764978100,35
1639,Onze-Lieve-Vrouw Bezoekingskerk,51.1286205500,4.8693974600,35
1756,Sint-Michielskerk,50.8500271100,3.2875591600,35
1887,Abdijkerk Onze Lieve Vrouw-ten-hemel-opgenomen,51.1058460700,4.9062426370,35
1888,Priorij Heilig Graf Tongerlo,51.1061484300,4.9104852330,35
2001,Kloosterkerk,51.0651791800,4.5784610770,35
2011,0,51.0619637800,4.5803937640,35
2013,Onze-Lieve-Vrouwkerk,51.0626447800,4.5801039670,35
2321,Onze-Lieve-Vrouw-Ten-Hemel-Opgenomenkerk,51.1163389800,4.8607159130,35
2331,Sint-Michielskerk,51.1387924000,4.9049162100,35
2352,Sint-Annakerk,51.1055910800,4.9159321280,35
2412,Sint-Salvatorkerk,51.0528018700,4.7791850350,35
2438,Onze-Lieve-Vrouw-Lelie-tusen-de-Doornenkapel,51.1394016500,4.9163789280,35
2465,Sint-Lambertuskerk,51.0887034800,4.9199889460,35
160,Sint-Theresia van het Kind Jezuskerk,50.8025464500,3.1523589770,34
209,Onze-Lieve-Vrouw-Hemelvaartkerk,51.0313987900,4.1919629770,34
222,0,50.8641528300,3.2729531240,34
226,Sint-Amanduskerk,50.8432333700,3.2040175870,34
292,Sint-Bavokerk,50.7942770400,3.1856891350,34
323,Onze-Lieve-Vrouw-Geboortekerk,51.3068007000,4.4047609050,34
386,Sint-Niklaaskerk,51.0153412100,4.2028620860,34
625,Sint-Martinus- en Sint-Christoffelkerk,50.8405987300,3.1637955600,34
1238,0,50.7930385900,3.1887001360,34
1323,Sint-Antonius Abtkerk,50.9811944100,4.5723747930,34
1533,Kerk Onbevlekt Hart van Maria,50.8173596700,3.1747903030,34
1569,Onze-Lieve-Vrouw Hemelvaartkerk,50.9790859300,4.3506808760,34
1610,Sint-Michielskerk,50.8384399700,5.6305390670,34
1626,Verrijzeniskerk,50.7906712000,3.1994520720,34
1727,Sint-Amanduskerk,51.0276820000,4.2208380590,34
2111,Kerk Onbevlekt Hart van Maria,50.8170782800,3.1745073030,34
2201,Onze-Lieve-Vrouw ten Spieghele,50.8043433800,3.2495905610,34
2351,Sint-Guibertuskerk,51.1029930600,4.7293424070,34
2359,Sint-Jan-Baptistkerk,51.1093191600,4.7948958190,34
2479,Sint-Pieter,50.8639568000,3.2727815360,34
0,Onze-Lieve-Vrouwekerk,50.7921642900,4.0521038010,33
31,Sint-Theresiakerk,50.9990240800,3.8647702650,33
47,Sint-Martinuskerk,50.9696904700,3.8619747190,33
56,Kapel van Onze-Lieve-Vrouw van Zeven Weeën,51.0650287700,4.0280288840,33
84,Sint-Catharinakerk,51.3313698700,4.3653989960,33
112,Sint-Martinuskerk,50.8263019400,3.9902792980,33
122,Onze-Lieve-Vrouw ten Hemel Opgenomenkerk,51.0105548400,3.8780808830,33
159,Parochiekerk Sint-Jozef en Sint-Antonius van Padua,51.0664685600,3.9912242780,33
173,Sint-Jan-Evangelistkerk,50.8275409600,4.7178640330,33
179,Sint-Pietersbandenkerk,50.8230884400,3.9492877100,33
233,Berdam,50.8277557100,4.0266980050,33
395,Sint-Vedastuskerk,50.7945066800,3.1227208730,33
443,0,50.8332635500,4.0238284680,33
532,0,50.8339624000,4.0237078070,33
539,Onze-Lieve-Vrouw Opdrachtkerk,50.8553873300,4.0559760560,33
650,Sint-Niklaaskerk,50.7860273200,3.1626148120,33
657,Sint-Amanduskerk,50.8737669800,4.0472005200,33
727,Heilig-Hartkerk,51.0853912000,4.0564273010,33
768,Sint-Jozefkerk,51.0671803100,4.0740860440,33
841,Sint-Franciscuskerk,51.1440494500,4.0659911750,33
965,Klooster van Maria Reparatrix,51.1569872300,4.0403611810,33
1272,Sint-Hilariuskerk,50.8092808700,3.1839776400,33
1297,Sint-Jozefkerk,50.7891206500,3.1329836050,33
1300,Sint Franciscus,50.7966415500,3.1167338410,33
1627,Kapel Onze-Lieve-Vrouw-Ten Beukenboom,50.8290144100,3.9581445180,33
1764,Tinelkerkhof,51.1573560000,4.0420474050,33
1918,0,50.8007486900,3.1253520810,33
1951,Sint-Ludgeruskerk,51.0684082900,4.0390781210,33
1982,Onze-Lieve-Vrouw van Zeven Weeënkerk,51.0652010400,4.0267981550,33
2262,Onze-Lieve-Vrouwkerk,51.0481688300,4.0363518320,33
135,Sint-Jan Baptistkerk,50.8032200800,3.1106573350,32
315,Sint Elisabeth,51.1852976900,4.8367465420,32
369,Sint-Rochuskerk,51.0134540300,5.2265509500,32
618,Sint-Lambertuskerk,50.8654395100,5.6323206090,32
619,Sint-Martinuskerk,50.9810179600,3.8725030350,32
703,Sint-Gertrudiskerk,51.0074164300,3.8854685450,32
742,Sint-Lambertuskerk,51.0268025100,5.2078796770,32
777,Sint-Martinuskerk,51.0208190900,3.6401461290,32
797,Sint-Annakerk,51.0086864300,3.8397429260,32
913,Onze-Lieve-Vrouw Hemelvaartkerk,50.9853495900,5.1904184390,32
920,Kapel Onze-Lieve-Vrouw van de Beukenboom,50.9866982300,5.1752786880,32
1075,Sint-Jan de Doperkerk,51.1632745700,4.8263617850,32
1402,Sint-Waldetrudiskerk,51.1745262900,4.8356979930,32
1498,Onze-Lieve-Vrouwkerk,51.1860444800,4.8388111010,32
1564,Sint-Jan Baptistkerk,50.9752365100,5.2242526430,32
1843,Onze-Lieve-Vrouwekerk,51.1276260300,4.2910546620,32
1847,Sint-Amanduskerk,50.8464418400,3.9749271420,32
1889,Sint-Antoniuskerk,51.1800395000,4.8293080210,32
1897,Hotel Karmel,51.1777351500,4.8354207600,32
2217,Sint-Ferdinand,50.9973760600,5.1861863920,32
2225,Sint-Petruskerk,50.7984948700,4.0252131790,32
2226,Onze-Lieve-Vrouw Hemelvaartkerk,50.8380415700,4.0212302840,32
2282,Gasthuiskapel,51.1856271600,4.8369322370,32
2353,Sint-Catharinakerk,51.1812364400,4.8374529780,32
2367,Heilige Kruiskapel,51.1924271400,4.8417515930,32
2387,Heilig Hartbrouwerij,50.9892363000,3.8357544010,32
2482,Sint-Brixiuskerk,50.8074479700,3.2332789580,32
2504,Sint-Gertrudiskerk,50.8189947900,3.9662881640,32
138,Sint-Ursulakerk,50.8316610300,4.1405969440,31
205,Heilig Kruiskerk,51.3265963700,4.9430141520,31
218,Sint-Willibrorduskerk,50.9983648200,5.1415801610,31
324,Sint-Laurentiuskerk,51.0988814500,4.9485995280,31
484,Sint-Lambertuskerk,50.9073609600,5.6875803700,31
513,Sint-Trudokerk,50.9658706100,5.1375814260,31
519,0,50.8955698900,5.6367155680,31
687,0,50.9012587200,5.6548598950,31
822,Sint-Laurentiuskerk,50.8830791800,5.6065974130,31
1009,Sint-Franciscus van Assisikerk,51.3087376800,4.9540218450,31
1109,Sint-Baafskerk,51.1409367600,4.8404428420,31
1246,Onze-Lieve-Vrouw Middelareskerk,51.3204400700,4.9320088980,31
1251,0,50.8593535200,3.3783522400,31
1256,Woonzorgcentrum Heilige Familie,50.8521080000,3.3561123740,31
1334,Kapel Onze-Lieve-Vrouw ter Ruste,50.8508901100,3.3538448770,31
1341,Begraafplaats Nazareth,51.3378771200,4.9100456030,31
1364,Kapel van het Heilig Aanschijn,51.3264866600,4.9418280730,31
1432,Kapel van Onze-Lieve-Vrouw op 't Zand,51.1243622800,4.8327602600,31
1472,0,51.3056754700,4.9391949620,31
1493,Sint-Antoniuskerk,51.3215025900,4.9554365210,31
1510,Goddelijk Kind Jezuskerk,51.3311286800,4.9571464770,31
1526,Sint-Jozefskerk,51.1848662400,4.9043824470,31
1539,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,50.8216103900,3.3768314290,31
1545,Sint-Ursulakerk,50.8898179700,5.6514220180,31
1698,Sint-Columbakerk,50.8537491000,3.3549083960,31
1788,Sint-Kwintenkerk,50.8067141300,4.1544590620,31
1818,Sint-Jozefskerk,50.8846697500,5.6744024540,31
1866,Sint-Donaaskerk,51.3317365600,3.2073951490,31
2029,Sint-Martinuskerk,50.8122061200,4.1670069790,31
2038,Heilig Hartkerk,51.3212193800,4.9423063110,31
2041,0,51.3220063400,4.9488129860,31
2042,Sint-Theobalduskapel,51.3290151700,4.9498521930,31
2047,Sint-Jobkerk,51.2925728400,4.5834188060,31
2127,Onze-Lieve-Vrouw Berg Carmelkerk,51.2871757200,4.9452692570,31
2128,0,51.3088948500,4.9543545320,31
2132,Sint-Pieterskerk,51.3231363800,4.9489123190,31
2133,Onze-Lieve-Vrouw van Lourdeskerk,51.3023140900,4.5603645150,31
2134,Onze-Lieve-Vrouw Berg Carmelkerk,51.2872967300,4.9453835330,31
2211,0,51.0543977500,5.2463753540,31
2220,Gerardus Majellakerk,51.0711721500,5.2486229390,31
2337,Sint-Martinuskerk,51.1443030200,4.8575493820,31
2345,Onze-Lieve-Vrouw Geboortekerk,51.1680760100,4.9002736240,31
2368,Sint-Pieter en Pauluskerk,51.1400731700,4.7559221570,31
2370,Sint-Niklaaskerk,51.1188564700,4.8212116820,31
2473,Onze-Lieve-Vrouwkerk,50.8001188000,4.1894834910,31
7,Sint-Gaugericuskerk,50.8436927400,4.0754176480,30
70,0,51.1622513900,5.0000617730,30
71,Sint-Dimpnakapel,51.1645975600,5.0118696740,30
96,Sint-Lambertuskerk,51.1626217900,5.0638667640,30
134,Sint-Hubertuskerk,51.1468970000,5.1136718460,30
147,Sint-Remigiuskerk,50.8647225700,5.5454973300,30
176,Onze-Lieve-Vrouw Hemelvaartkerk,50.9784361100,3.6954906650,30
287,0,50.8296084400,5.5370871570,30
301,d' Oude Kapel,51.0454726100,3.9438896760,30
320,Onze-Lieve-Vrouw Bezoekingskerk,51.1667450100,4.9454731820,30
332,Sint-Jan Onthoofdingkerk,51.0139465500,3.9282732590,30
541,Onze-Lieve-Vrouw-Boodschapskerk,50.9496367900,5.2307765150,30
597,Sint-Aldegondiskerk,50.8381428500,5.5469843400,30
609,Heilig-Hartkerk,51.1277885600,5.0093776650,30
732,Sint-Dimpnakerk,51.1626675400,5.0020795710,30
795,Onze-Lieve-Vrouw-Tenhemelopnemingskerk,50.9477094800,5.2532467000,30
881,Kapel O.L. Vrouw Geboorte,51.2171971000,5.0387612350,30
885,Kapel Sint-Jans Onthoofding,51.1811217400,5.2022000110,30
894,0,51.1778666400,5.2021663300,30
911,Kapel van O.L. Vrouw aan de Staak,51.0828662300,5.3221199610,30
1018,Sint-Jozefkerk,51.1757870100,4.9850383180,30
1216,Zaal Fietskluis,50.8456866800,5.6089690410,30
1223,Sint-Catharinakerk,50.8628556100,5.5739565210,30
1433,Sint-Thomas van Kantelbergkapel,51.1620359700,5.1859465690,30
1517,Sint-Franciscuskerk,51.1619287200,4.9757231260,30
1538,Sint-Quintinuskerk,50.8463021400,5.6097007910,30
1693,Kapel Onze-Lieve-Vrouw-van-Ledeberg,50.8429739500,4.0839457670,30
1794,Onze-Lieve-Vrouw-Geboortekerk,51.1222723800,3.7810253480,30
1845,Sint-Lambertuskerk,50.8332532800,5.5532133020,30
1855,AZ Zeno campus Knokke-Heist,51.3380704800,3.3047359910,30
1856,Onbevlekt Hart van Maria- en Margaretakerk,51.3417645900,3.2863273370,30
1857,0,51.3526797700,3.3054712750,30
1859,Heilig Hartkerk,51.3511020800,3.2915912240,30
1860,Sint-Pietersbandenkerk,51.2747092200,3.2280966020,30
1861,Sint-Leo de Grotekerk,51.3097310400,3.1974369410,30
1862,0,51.2941576700,3.1990486260,30
1863,Kristus-Koningkapel,51.3425747600,3.2620093490,30
1864,Stella Mariskapel,51.3280855200,3.1824233620,30
1867,Heilige Familiekerk,51.3402952400,3.2606746530,30
1906,Onze-Lieve-Vrouw van Altijddurende Bijstandkerk,51.1699014100,5.1370583360,30
1911,Sint-Andrieskerk,51.1710374100,5.1686784020,30
1946,Onze-Lieve-Vrouw Hemelvaartkerk,51.0468100900,3.9461980110,30
1950,Sint Niklaaskerk,50.9914224800,3.6491743210,30
2025,Onze-Lieve-Vrouwkerk,50.8221507800,4.1140270240,30
2040,Emmaus,51.3354917900,4.6646047380,30
2051,Abdij Onze-Lieve-Vrouw van Nazareth,51.3166200400,4.6329314140,30
2139,0,50.8422759600,5.5215040990,30
2319,Sint-Gerebernuskerk,51.1420909400,4.9457290020,30
2361,Sint-ApolloniaKerk,51.1243902500,4.9774019510,30
2366,Sint-Amandskerk,51.1620419600,4.9904650130,30
2372,Sint-Luciakerk,51.1069616800,4.9795142510,30
2373,Sint-Hubertuskerk,51.2042975500,4.9797784700,30
2394,Sint-Jozefkapel,50.9959491000,3.9530768600,30
2469,Sint-Martinuskerk,50.8406909800,4.1160903230,30
28,Sint-Willibrorduskerk,51.1782812100,5.0898604300,29
53,Sint-Jozefkerk,51.0507124500,5.6075093610,29
97,Kopkapel,51.1150819200,3.9978737750,29
155,Sint-Martinuskerk,50.9166224400,5.2507772690,29
165,Sint-Pietersbandenkerk,51.0183529600,3.9579357760,29
220,Sint-Niklaaskerk,51.2894536700,5.1899573570,29
221,Onze-Lieve-Vrouw-Hemelvaartkerk,51.1488988700,3.9659279610,29
255,0,50.8738194100,5.5083306200,29
274,0,50.8743754300,5.5133211360,29
300,Kapel O.L. Vrouw van Rust,50.8807472700,5.5718827870,29
348,Sint-Rochuskapel,50.8814253000,5.5375643450,29
434,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,51.1925393900,5.1504373530,29
459,Sint-Mauritiuskerk,50.8706336800,5.5176666300,29
470,Heilig Hartkerk,51.0858146500,3.9588260710,29
479,Sint-Bernarduskerk,51.2114030000,5.1341575780,29
524,Kapel Sint-Teresiacollege,51.1463099400,3.9556418190,29
565,Onze-Lieve-Vrouw der Kempenkerk,51.0311411200,5.5361557420,29
567,Sint-Jozefskerk,51.0924150100,3.9963187810,29
586,Sint-Adrianuskerk,50.8731479800,5.5593651040,29
595,Bareldonkkapel,51.0411300000,3.9846461390,29
628,Sint-Amanduskerk,51.0470930700,4.4225987870,29
663,0,50.8715925200,5.5195371860,29
791,Heilig Hartkapel,51.0981411300,3.9882887910,29
819,Sint-Jozef Ambachtsmankerk,51.1971745900,5.1276401750,29
852,Onze-Lieve-Vrouwkerk,51.1252633100,3.9801489080,29
880,Sint-Odradakerk,51.1887228500,5.0785273290,29
889,Sint-Apolloniakerk,51.2009310700,5.0984293440,29
890,Sint-Pieter en Pauwelkerk,51.1843607500,5.1163158530,29
976,0,51.1023602300,4.0010305520,29
978,Kruiskapel,51.1597279500,3.9788943470,29
1267,Sint-Leonarduskerk,51.3473464100,4.6799412940,29
1279,Sint-Willibrorduskerk,51.3422744600,4.6048201400,29
1556,Sint-Jozefkerk,51.1961330000,5.2214076660,29
1591,Sint-Lambertuskerk,51.0437801100,5.5840320910,29
1597,Sint-Antonius van Paduakerk,51.1019964600,3.9934681580,29
1618,Sint-Baafskerk,51.1471257700,3.8214516340,29
1633,Onze-Lieve-Vrouwekerk,51.1213930800,3.9261633860,29
1713,0,51.1971234900,5.1281074100,29
1731,0,50.8687007100,5.4997300740,29
1747,Sint-Catharinakerk,50.8733274800,4.1566705110,29
1827,Sint-Annakapel,51.1024172100,3.9805482610,29
1838,Sint-Ursulakerk,50.8752914000,5.5746389590,29
1865,Sint-Antonius-Abtkerk,51.3394095300,3.2358869340,29
1868,Sint-Vincentiuskerk,51.3151800700,3.2504051310,29
1871,Sint-Amanduskerk,51.3036733600,3.1424314780,29
1872,Villa Karmel,51.3132385600,3.1379692570,29
1873,Sint-Antonius Abtkerk,51.3117850200,3.1327963320,29
1874,Sint-Rochuskerk,51.3156342300,3.1315051610,29
1899,Sint-Carolus Borromeuskerk,51.2210068500,5.2052762920,29
1905,Sint-Antoniuskerk,51.2177103500,5.1123255120,29
1971,Sint-Gertrudiskerk,51.0060985600,3.9748345420,29
1973,Sint-Martinuskerk,51.0249996200,4.0033826650,29
2050,Sint-Michielskerk,51.3513038200,4.6426301130,29
2157,Sint-Laurentiuskerk,51.1042074100,3.9918654500,29
2159,Onze-Lieve-Vrouw Hulp der Christenenkerk,51.1152935800,3.9983354860,29
2192,Sint-Hubertuskapel,50.8922879200,3.4502951640,29
2306,Kapel Sint-Willibrordus en Sint-Marculphus,51.1784838900,5.0931424970,29
2436,Sint-Pieterskerk,50.8459666600,5.5747582960,29
2455,Onze-Lieve-Vrouw van Troost ter Warande,51.1564570300,3.8361011180,29
2457,Sint-Pauluskerk,51.0945704400,3.9120667550,29
2484,Sint-Annakerk,51.1104496700,3.9714768810,29
40,Onze-Lieve-Vrouw Bezoeking en Bijstandkerk,51.3974421100,4.5010917120,28
89,0,50.8863356900,5.4784645030,28
113,Rust- en verzorgingstehuis Sint-Jozef,50.8908264700,5.5218482970,28
428,Onze-Lieve-Vrouw Maagd der Armenkerk,50.9034958900,5.4732664000,28
432,Sint-Martinuskerk,50.8900134600,3.9922635910,28
462,Sint-Antonius Abtkerk,50.7685494500,3.2627434210,28
544,Onze-Lieve-Vrouw-Tenhemelopnemingskerk,50.8891607900,5.5261599820,28
546,Heilig Kruiskerk,51.2068984100,4.0407224400,28
548,BuSO Ter Strepe,51.1818395200,2.8154235870,28
585,Onze-Lieve-Vrouwekapel,50.8976631200,5.5122061540,28
607,Sint-Amanduskerk,50.7775425500,3.2798527960,28
629,Sint-Jozefkerk,50.8966916800,5.5064094330,28
686,Kerkskensveldweg,50.8893842500,3.9887037110,28
693,Sint-Willibrorduskerk,51.1846788200,2.8205492120,28
758,Sint-Amanduskerk,50.8752248600,3.3118524220,28
901,Sint-Henricuskerk,50.9209908400,3.1165854740,28
915,Sint-Augustinuskerk,50.9434991400,3.1248604390,28
964,Sint-Jozefskerk,50.9394433400,3.1370043040,28
969,0,51.1873418700,3.9925710660,28
971,OCMW Stekene,51.2084387200,4.0396987250,28
975,Sint-Jacobuskerk,51.2070276400,4.0790222910,28
979,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,51.1847790100,3.9870463560,28
980,0,51.2071674800,4.0399360670,28
995,Sint-Theresiakapel,51.1836664900,2.8068032770,28
1210,Onze-Lieve-Vrouw en Sint-Jozefkerk,51.0312736000,4.7568779320,28
1218,Heilige Kruisverheffingskerk,50.9682731800,3.1447629840,28
1221,Sint-Jan-de-Doperkerk,50.9447429800,4.6436631370,28
1250,Sint-Luciakerk,50.9593216300,4.6335537130,28
1253,Heilige Familiekerk,50.8865731200,3.4187140690,28
1257,Sint-Laurentiuskerk,50.7401052200,3.3317780240,28
1263,0,50.8810019400,3.4641233930,28
1293,AZ Delta campus Westlaan,50.9375448300,3.1156681310,28
1314,Dienstencentrum Schiervelde,50.9508868300,3.1084443640,28
1320,Kapel Varenwinkel,51.0321954100,4.8935578600,28
1329,"De Kleine Stooringhe, STAP Rumbeke, SASK Rumbeke en Draadpoppentheater",50.9332037000,3.1447864610,28
1344,Woonzorgcentrum Sint-Barbara,51.0530958600,4.8756002190,28
1405,0,51.3554041600,4.4731495810,28
1421,Sint-Servatiuskerk,51.0529845700,4.8813839350,28
1443,Sint-Remigiuskerk,50.9771169300,4.6380980880,28
1460,Sint-Hubertuskerk,51.0323187400,4.8331001630,28
1475,Sint-Michielskerk,50.9443273400,3.1235129960,28
1481,Onze-Lieve-Vrouw van Gedurige Bijstandkerk,50.9623679800,4.6064722960,28
1483,Sint-Hubertuskerk,50.9562301900,4.6794318580,28
1488,Onze-Lieve-Vrouw Ten Hemel Opgenomenkerk,51.0758674900,4.9169953310,28
1506,Heilig Hartkerk,51.3903957700,4.4632802020,28
1511,Sint-Jozefkerk,51.3652389200,4.4592172450,28
1577,Sint-Jozefskerk,50.8744413800,3.4248484470,28
1578,0,50.8810776100,3.4641166440,28
1601,Onze-Lieve-Vrouw van Bijstandkerk,51.2356243500,4.0439473130,28
1648,Sint-Gertrudiskerk,50.8916341200,5.4741217870,28
1678,Onze-Lieve-Vrouw Tenhemelopnemingskerk,51.0839524400,5.1050438960,28
1692,Sint Idesbald,50.9578091800,3.0974978110,28
1749,Sint-Amandus en Sint-Blasiuskerk,50.8868336900,3.4323742220,28
1813,Sint-Margaretakerk,50.8635814400,3.4017886970,28
1977,Sint-Denijskerk,50.9890510300,3.9299577490,28
1994,Strokapel,51.0361656000,4.8160917470,28
1998,Sint-Adrianuskerk,50.9822140900,4.6145937070,28
2056,Onze-Lieve-Vrouw-Hemelvaartkerk,51.4328226400,4.5185043350,28
2059,Onze-Lieve-Vrouwekerk,51.3826642900,4.4771873000,28
2103,Heilig-Hartkerk,50.9373706700,3.1226471720,28
2104,Zusters der Arme Klaren,50.9438649800,3.1197839530,28
2124,Sint-Godelievekerk,50.9596356100,3.1164845630,28
2136,Afscheidsruimte,50.9364499500,3.0974145570,28
2198,Sint-Margaretakerk,50.8635532100,3.4014712840,28
2199,Sint-Jozefskerk,50.8746415700,3.4249470180,28
2229,0,50.9520270000,3.1357863580,28
2230,Burgerschool,50.9466348800,3.1214963120,28
2235,Klooster en retraitehuis paters redemptoristen,50.9454796700,3.1290648920,28
2240,Klooster en retraitehuis paters redemptoristen,50.9459289200,3.1289734720,28
2241,Sint-Catharinakerk,50.9884833300,3.1628010040,28
2305,Onze-Lieve-Vrouwekerk,50.9480031400,3.1332696350,28
2308,Sint-Amandskerk,50.9489156500,3.1271075850,28
2430,Onze-Lieve-Vrouw Onbevlekt Ontvangenkerk,51.0441515700,4.9292238160,28
2439,Sint-Petrus en Pauluskerk,50.9334892500,3.1547038440,28
2445,VISO campus Polenplein,50.9449724700,3.1254913920,28
25,0,51.2095500400,5.4272341500,27
35,Sint-Brixiuskerk,50.8929764900,3.3365994630,27
57,Sint-Jozefkerk,50.9531061500,5.5593247860,27
153,Onze-Lieve-Vrouwkerk,51.1128729200,5.0972069150,27
170,Sint-Lambertuskerk,51.1016997400,5.1469479000,27
175,Heilig Kruiskerk,51.1548187800,3.8250415160,27
204,Sint-Jozefkerk,51.1310516500,5.0916542720,27
491,Onze-Lieve-Vrouwekerk,50.9319826500,5.5714776430,27
570,0,50.9053826100,3.1436555880,27
635,Sint-Barbarakerk,51.2099032600,5.3826723940,27
636,Sint-Corneliuskerk,51.1930639100,5.4054087880,27
807,Sint-Lambertuskerk,51.1907617100,4.7379276990,27
883,Sint-Martinuskerk,51.2112211500,5.4261863650,27
884,Sint Trudokerk,51.1311272600,5.0788909930,27
886,Sint-Elisabethkapel,51.1402838900,5.0902089350,27
891,Kapel van het Heilig Graf,51.1351161600,5.0772489840,27
897,0,51.1008444600,5.1450096980,27
903,0,51.0838850100,5.1407704670,27
1195,Sint-Martinuskerk,50.9205417100,3.1606853360,27
1326,Onze-Lieve-Vrouwkerk,51.3127650500,4.8870768810,27
1628,Sint-Godelievekerk,50.8927547400,3.1146936600,27
1696,Sint-Petrus en Andreaskerk,50.9647417300,5.6811935380,27
1783,Maagd der Armenkerk,50.9772834500,5.6930324430,27
1819,Heilig Grafkapel,50.8166257300,5.6679317500,27
1829,Sint-Pieterskerk,50.8703938300,4.7940018720,27
1895,0,51.1944656800,4.7441438500,27
1909,Sint-Jozefskerk,51.2329146800,5.3982909630,27
1910,Onze-Lieve-Vrouw-Geboortekerk,51.1038142500,5.1782683050,27
1912,Parochiekerk Sint-Bavo,51.1195452600,5.0527941630,27
2007,Sint-Hadrianuskerk,50.9267065200,4.7024720730,27
2033,Sint-Remigiuskerk,50.8526620400,4.1615979190,27
2129,Vrijetijdshuis De Moer,51.3035202700,4.8814063530,27
146,Sint-Genovevakerk,50.7978394000,5.6334485330,26
260,Sint-Blasiuskerk,50.8864839800,3.2378630310,26
440,Sint-Remigiuskerk,50.9764387700,5.7145826100,26
507,0,50.7870038100,5.5991919330,26
551,Sint-Pieterskerk,50.9919671200,5.7366214570,26
566,Sint-Monulphus en Gondulphuskerk,50.9609890000,5.7006839390,26
575,Sint-Barbarakerk,50.9940713500,5.6862133150,26
633,Leiepoort Campus Sint-Theresia,50.9870983600,3.5263414310,26
648,Sint-Laurentiuskerk,51.0008728200,5.7470872330,26
702,Sint-Severinuskapel,50.7920410400,5.5885199990,26
770,0,50.7683677900,5.5587861040,26
840,Sint-Martinuskerk,50.8089462500,5.6022395620,26
899,Sint-Lambertuskerk,51.1262043000,5.3646034330,26
1231,Sint-Hubertuskerk,50.8137579500,5.6736556690,26
1232,Sint-Pieterskerk,50.7915409300,5.6205426130,26
1339,Heilige Naam Jezuskerk,51.0131721600,4.7105502120,26
1461,Sint-Quirinuskerk,51.2952675300,4.7814686620,26
1462,Onze-Lieve-Vrouw van Altijddurende Bijstandkerk,51.3223008400,4.8335188150,26
1489,Sint-Lambertuskerk,51.3192192000,4.8561893860,26
1598,Sint-Willibrorduskerk,50.9850646600,5.7133050340,26
1600,Sint-Pieterskerk,50.8817500900,3.2956765390,26
1670,Sint-Stefanuskerk,50.7868712400,5.5956233570,26
1688,0,50.8754873200,3.3457730620,26
2052,Sint-Petrus en Pauluskerk,50.9994099000,3.5506557310,26
2094,Sint-Amanduskerk,50.9037385700,4.5580730140,26
2153,0,50.7470423800,4.6344775170,26
