id,name,lat,lon,rest_count
714,Sint-Antoniuskerk,50.90486369,3.893642104,1
713,Sint-Pietersbandenkerk,50.82184836,3.895005296,1
701,Sint-Niklaaskerk,50.87293652,4.949013457,1
689,Sint-Amanduskerk,50.88158369,3.954793931,1
682,Heilige Kruisverheffingkerk,50.92695138,3.880564122,1
680,Sint-Stephanuskerk,51.04317113,4.26286799,1
675,Sint-Korneliskerk,50.83511172,3.697449746,1
670,Sint-Martinuskerk,50.94562038,3.684471812,1
660,Sint-Mattheuskerk,50.87905091,3.733130684,1
655,Sint-Vedastuskerk,51.16607761,3.070218308,1
646,Sint-Eligiuskerk,51.12647539,3.157519329,1
645,0,51.09447249,4.075395784,1
640,Sint-Catharinakerk,50.98800923,5.060825673,1
638,Sint-Lambertuskerk,51.13269343,5.809407579,1
618,Sint-Lambertuskerk,50.86543951,5.632320609,1
615,Heilig-Hartkerk,50.81272747,4.928869087,1
613,Onze-Lieve-Vrouwekerk,50.79524306,3.951253751,1
604,Sint-Martinuskerk,50.95744385,3.902092559,1
598,Sint-Bavo-en-Sint-Machutuskerk,51.23624799,3.110834854,1
586,Sint-Adrianuskerk,50.87314798,5.559365104,1
582,Onze-Lieve-Vrouw van VII WeeÃ«nkerk,50.89019415,3.706485898,1
571,Onze-Lieve-Vrouwkerk,50.76908827,3.918408023,1
568,0,50.90448384,3.893435212,1
567,Sint-Jozefskerk,51.09241501,3.996318781,1
562,Onze-Lieve-Vrouw en Sint-Eligiuskerk,50.78960061,3.487591099,1
560,Onze-Lieve-Vrouwekerk,50.80303098,3.966698351,1
557,Necropolis,50.80344781,4.958605457,1
556,Sint-Pieterskerk,50.83575249,4.910639818,1
546,Heilig Kruiskerk,51.20689841,4.04072244,1
543,Sint-Jan-Baptistkerk,51.11489145,4.042081043,1
537,Sint-Jan-Baptistkerk,50.78813962,3.989850078,1
534,Onze-Lieve-Vrouw Geboortekerk,50.75333431,3.91935402,1
528,Sint-Petrus en Urbanuskerk,50.89916225,3.590439454,1
524,Kapel Sint-Teresiacollege,51.14630994,3.955641819,1
515,Sint-Joriskerk,50.7988179,4.890233532,1
509,Begraafplaats Herzele,50.88752472,3.890238212,1
502,Sint-Aldegondekerk,50.76234709,3.864085795,1
470,Heilig Hartkerk,51.08581465,3.958826071,1
463,Onze-Lieve-Vrouw van Goede BijstandKerk,50.79236232,4.082354817,1
442,0,50.76851247,3.857730761,1
436,Sint-Jan-in-de-Oliekerk,50.78915068,3.570604852,1
435,Sint-Petruskerk,50.75524542,3.430056111,1
431,Sint-Baafskerk,50.90393314,3.654072537,1
427,Sint-Laurentiuskerk,51.17249045,5.578802302,1
419,Sint-Agathakerk,50.96812331,3.793033056,1
417,Sint-Jozefkerk,51.02706842,4.294019086,1
414,Sint-Laurentiuskerk,50.78383886,2.826284652,1
412,Sint-Pietersbandenkerk,50.9428823,3.66326545,1
411,Sint-Laurentiuskerk,51.20026653,3.812131128,1
404,Sint-Bavokerk,50.76513138,3.839208541,1
397,Sint-Pieterskerk,51.12671693,5.659986749,1
384,Heilig Kind Jezuskerk,50.97915168,5.019301818,1
373,0,51.05307165,4.355607526,1
371,Sint-Petrus en Pauluskerk,51.14316616,3.765768188,1
359,0,50.77263428,3.876918846,1
357,Kapel Onze-Lieve-Vrouw-van-Oudeberg,50.77237609,3.890248172,1
349,Kapel Onze-Lieve-Vrouw Ter Heibaan,51.12094873,5.638042916,1
345,Kapel van Onze-Lieve-Vrouw van de Heinkensberg,50.86482216,4.930253721,1
330,Onze-Lieve-Vrouw Geboortekerk,51.08792214,3.491082041,1
301,d' Oude Kapel,51.04547261,3.943889676,1
289,Sint-Petrus- en Sint-Pauluskerk,50.88458245,2.816342722,1
279,Onze-Lieve-Vrouwkerk,50.76214873,3.828678294,1
277,Sint-Amanduskerk,50.74274733,3.930538981,1
272,Sint-Bartholomeuskerk,50.81309739,2.980274998,1
263,Onze-Lieve-Vrouwekerk,51.10628292,4.08596433,1
254,Sint-Pietersbandenkerk,50.90547523,3.73989143,1
253,Sint-Mattheuskerk,50.81305912,3.917638018,1
251,Sint-Martinuskerk,50.77500257,3.447935956,1
239,Onze-Lieve-Vrouwekerk,50.98730553,5.057087714,1
234,Sint-Gangulfuskerk,50.8964324,3.715408307,1
232,Sint-Willibrorduskerk,51.15493357,5.561430364,1
223,0,51.14939897,2.926543421,1
221,Onze-Lieve-Vrouw-Hemelvaartkerk,51.14889887,3.965927961,1
217,0,51.18862799,5.588937003,1
215,Onze-Lieve-Vrouwkerk,51.14759168,5.58831693,1
203,Sint-Martinuskerk,50.78219244,3.910738651,1
192,Sint-Katharinakerk,51.08912112,4.33126302,1
188,Sint-Gilliskerk,50.81852364,4.886512001,1
187,Sint-Laurentiuskerk,51.09774757,5.75901523,1
184,Sint-Amanduskerk,50.92859287,3.662791558,1
183,Sint-Jan-Baptistkerk,51.16174702,5.264788804,1
175,Heilig Kruiskerk,51.15481878,3.825041516,1
172,Sint-Annakerk,50.96316551,3.755868237,1
167,Sint-Lambertuskerk,51.09208775,4.305175941,1
165,Sint-Pietersbandenkerk,51.01835296,3.957935776,1
160,Sint-Theresia van het Kind Jezuskerk,50.80254645,3.152358977,1
159,Parochiekerk Sint-Jozef en Sint-Antonius van Padua,51.06646856,3.991224278,1
147,Sint-Remigiuskerk,50.86472257,5.54549733,1
136,0,50.83269862,3.795903492,1
129,Sint-Petruskerk,50.91807567,3.69090039,1
97,Kopkapel,51.11508192,3.997873775,1
78,0,50.73964926,3.905063355,1
76,0,50.85179549,3.858579599,1
75,0,50.84453234,3.87833751,1
74,Sint-Margarethakapel,50.8617823,3.722784759,1
72,Kapel Sint-Martinus,50.73815657,5.255761969,1
64,Sint-Stefanuskerk,50.92689234,3.90871436,1
56,Kapel van Onze-Lieve-Vrouw van Zeven WeeÃ«n,51.06502877,4.028028884,1
49,Sint-DaniÃ«lkerk,51.07976984,3.878717798,1
45,Woon- en dagcentrum Poels,50.9780046,5.051831885,1
43,Sint-Pancratiuskerk,50.96083689,5.090586169,1
42,Sint-Sulpitius en Dionysiuskerk,50.98491279,5.051086274,1
40,Onze-Lieve-Vrouw Bezoeking en Bijstandkerk,51.39744211,4.501091712,1
39,Sint-Jan Baptistkerk,51.02811224,4.984141905,1
26,Sint-Martinuskerk,51.26734664,5.084976873,1
2,Sint-Machariuskerk,50.77588475,3.869851649,1
2503,Onze-Lieve-Vrouwkerk,51.10127048,2.591423673,0
2494,Onze-Lieve-Vrouw-Hemelvaartkerk,50.83492204,3.795660517,0
2485,Heilig Kruis en Onze-Lieve-Vrouwekerk,51.19259549,3.688128815,0
2481,Sint-Niklaaskerk,50.75241829,4.615217781,0
2471,Sint-Servatiuskerk,50.76189971,5.508826327,0
2465,Sint-Lambertuskerk,51.08870348,4.919988946,0
2464,Lindekapel,50.84042663,5.490222293,0
2463,0,50.85496128,3.126733459,0
2459,Sint-Eligiuskerk,50.79755509,2.746551236,0
2458,Sint-Bavokerk,50.85920268,2.620178609,0
2454,Sint-Janskerk,50.85526723,2.731010569,0
2453,Sint-Catharinakerk,50.87353887,4.972623607,0
2443,Sint-Sebastiaankerk,50.74146558,5.139581686,0
